Degree,Asian Music,Blues,Chill Out/Trip-Hop/Lounge,Classical,Comedy,Contemporary R&B,Contemporary Soul,Country,Dancefloor,Dancehall/Ragga,Disco,East Coast,Film Scores,Films/Games,Folk,Hard Rock,Indie Rock/Rock pop,Jazz,Kids,Latin Music,Metal
14,0,1,0,1,0,2,0,1,0,0,2,0,3,3,0,2,3,0,2,1,3
18,0,1,0,0,1,5,0,0,3,0,2,0,5,5,3,2,0,0,1,1,4
25,0,1,0,0,0,5,0,2,2,1,1,0,3,3,3,2,2,3,0,3,4
39,1,1,1,1,2,11,0,3,8,1,2,0,11,12,3,3,3,0,0,7,3
6,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
28,0,1,1,0,0,5,1,2,2,0,5,2,4,4,6,3,2,0,0,6,1
20,0,2,0,1,1,3,0,1,1,0,0,0,5,5,2,4,3,0,2,3,6
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,2,0,0,0,5,1,3,3,0,1,0,2,2,3,3,2,1,0,1,4
20,2,2,1,2,0,3,1,3,0,1,1,0,6,6,3,2,1,1,1,3,4
8,0,2,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
13,0,2,0,1,3,5,1,2,5,1,1,2,5,6,2,3,1,1,1,1,7
12,0,0,0,1,0,2,1,1,2,0,2,1,2,2,1,2,1,2,0,3,1
43,0,1,0,0,1,4,1,2,8,0,3,0,3,3,13,2,1,2,1,5,2
21,1,0,0,0,0,4,0,1,3,2,2,0,5,5,2,1,0,0,0,4,2
10,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,2,3,1,0,0,0
15,0,0,0,0,0,3,1,0,1,0,3,1,2,2,2,1,0,0,1,2,2
37,0,2,1,0,1,4,0,1,1,1,2,1,4,6,15,4,2,0,1,8,3
24,0,2,2,3,0,2,0,3,3,1,3,0,3,4,3,3,3,2,1,2,6
3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
10,0,2,0,1,0,1,0,0,1,0,0,0,1,1,3,1,1,1,1,1,1
19,0,1,1,1,0,6,1,0,0,0,1,2,4,4,2,2,2,3,0,1,3
5,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
49,0,0,0,0,1,4,0,0,7,2,0,0,9,9,18,0,0,0,3,6,2
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
25,0,0,0,1,0,2,0,0,3,0,0,1,3,3,3,1,0,0,1,3,1
32,0,0,1,1,1,3,0,0,3,0,2,0,7,7,7,1,0,0,0,5,0
29,0,2,1,0,0,3,0,3,5,1,3,0,6,6,9,2,0,1,2,2,2
50,0,2,0,0,2,10,1,3,9,0,5,2,10,11,15,4,3,2,1,8,3
33,0,1,0,3,0,4,1,2,2,1,2,2,11,11,7,3,4,0,0,2,3
49,3,1,1,0,2,5,1,2,8,0,2,1,9,9,9,2,1,0,1,4,4
5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0
47,1,2,0,0,4,6,1,2,4,1,0,0,13,14,13,4,2,2,2,4,3
156,1,2,0,0,4,23,0,1,27,2,7,3,29,30,53,8,6,4,7,21,13
19,1,0,0,0,0,4,0,0,3,0,2,3,3,3,1,1,0,0,0,3,3
21,0,1,0,0,0,3,0,1,1,1,3,1,1,1,3,1,2,0,2,3,1
17,0,0,0,0,0,2,1,0,4,0,1,0,6,6,3,0,1,0,2,3,0
10,0,1,0,1,0,2,0,1,2,0,2,0,3,3,2,0,1,1,2,1,0
7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
39,1,3,0,1,4,3,0,2,7,1,2,2,9,9,6,2,3,2,1,5,2
11,0,2,0,0,1,2,0,0,0,0,0,1,2,2,3,2,1,0,1,1,2
5,0,0,0,0,0,2,1,1,2,0,0,0,1,1,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0
23,0,1,0,0,1,4,1,0,2,0,0,0,4,4,6,1,2,0,1,6,1
12,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2
5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,1
11,0,0,0,0,0,2,0,0,2,0,1,0,3,3,1,1,0,0,0,2,2
16,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0
4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15,0,0,0,0,0,1,0,0,1,0,0,2,1,1,5,0,0,0,0,5,1
12,0,0,1,0,0,2,0,0,2,0,0,0,3,3,2,0,0,0,0,1,0
13,0,0,1,0,0,0,0,0,4,0,0,0,3,3,6,1,0,0,0,4,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,3,1,0,2,0,1,0,2,2,6,1,0,0,1,3,0
3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1
4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
24,0,0,0,0,0,2,0,1,1,0,1,1,0,0,6,0,0,0,0,3,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,3,0,0,0,4,1,1,2,0,2,0,1,1,3,5,3,3,1,1,5
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,1,0,0,1,1,0,0,4,0,2,0,8,8,9,2,0,0,4,5,1
34,0,0,2,0,0,5,0,0,2,0,1,1,3,3,7,1,1,0,0,2,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0
37,1,3,0,1,0,7,0,0,5,1,2,0,7,7,12,3,1,1,2,4,1
11,0,0,0,0,1,4,0,0,2,0,2,0,5,6,1,2,1,0,1,3,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,2
9,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,1,0,0,4,0,1,4,1,3,2,3,3,5,2,1,1,1,2,1
30,0,2,0,1,0,5,1,2,4,0,2,2,7,7,7,3,2,3,1,2,3
27,0,2,0,0,1,2,0,1,1,0,0,3,4,4,5,2,1,2,2,2,3
32,1,1,0,0,1,4,1,0,6,1,2,2,6,6,5,2,0,0,0,4,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,1,0,0,0,0,0,2,0,0,0,2,2,6,1,0,0,0,3,1
3,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1
5,0,1,0,1,0,1,0,2,0,0,0,0,1,1,1,1,1,1,0,0,1
5,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,2
22,0,1,0,1,0,1,0,0,1,1,1,1,2,3,4,1,0,0,0,2,1
5,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1
18,0,2,1,3,0,2,2,3,1,0,3,1,6,6,1,3,1,3,0,6,1
27,0,1,0,3,0,2,0,0,4,0,0,0,4,4,3,4,0,2,1,3,2
6,0,0,0,1,0,1,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1
21,0,2,2,1,0,5,1,3,5,1,2,0,5,5,1,2,1,2,0,1,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2,0,0,0,2,1,1,1,0,1,0,1,1,0,3,3,1,0,0,1
10,0,0,0,0,1,2,0,0,1,0,3,0,2,2,2,0,1,1,0,3,1
20,0,4,2,2,0,2,1,3,1,0,1,0,2,3,3,5,1,4,3,3,3
26,0,2,0,0,1,4,0,1,3,0,1,1,5,5,3,3,4,1,0,3,3
30,0,1,0,0,0,3,0,3,2,1,2,1,1,1,9,3,0,0,0,3,3
15,0,1,0,0,1,3,1,1,2,0,1,0,5,5,1,2,2,1,3,2,2
11,0,1,1,1,2,3,1,1,3,1,1,1,3,3,3,2,2,2,1,0,2
4,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0
12,0,1,0,1,1,1,1,2,1,0,3,1,3,4,4,2,1,2,1,0,1
9,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1
5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
24,0,1,0,1,0,2,1,2,2,0,1,0,2,2,8,2,1,1,0,4,2
22,0,0,0,0,1,3,0,0,1,0,0,0,4,4,8,1,1,0,2,4,3
6,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,2,0,0,0,1,2
12,0,2,0,1,0,3,2,1,1,0,0,0,4,4,2,2,3,1,1,0,1
3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,0,0,0,0,1,2,0,0,0,0,0,1,2,2,1,1,0,0,0,2,1
4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
2,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1
12,0,3,0,0,0,2,1,1,1,1,0,0,2,2,1,5,0,1,0,2,1
49,0,3,0,1,2,9,1,2,7,2,1,0,6,9,10,4,6,2,2,5,3
15,0,3,2,2,0,1,2,2,0,0,1,1,2,2,5,2,1,3,1,2,3
19,0,0,0,1,0,2,1,1,2,0,1,0,4,4,6,1,1,0,0,3,1
6,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
15,0,1,0,0,0,1,0,0,0,0,1,0,1,1,4,0,0,1,0,1,0
15,0,3,0,1,0,2,2,5,0,0,1,0,2,2,2,2,0,3,0,2,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,2,1,0,0,7,3,5,9,0,0,3,10,10,10,8,5,3,4,10,10
55,0,3,1,0,2,6,2,0,4,0,3,0,10,10,9,6,1,0,2,6,4
5,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,0,0,0,0,1,0
24,0,2,1,0,1,3,0,1,3,0,1,0,4,4,4,4,1,0,1,3,3
23,0,2,2,4,0,5,2,2,2,0,2,2,5,6,1,5,4,4,1,1,8
10,0,0,0,0,2,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,0,0,0,0,1,3,1,0,3,0,0,1,2,2,4,0,0,0,1,3,0
12,0,1,1,1,0,4,2,0,3,0,1,4,2,2,2,2,0,1,1,2,2
13,0,0,0,1,0,0,0,0,1,0,2,0,1,1,4,0,0,0,0,2,1
4,0,0,1,0,1,2,0,0,2,0,0,0,2,2,1,1,0,0,0,1,0
15,0,0,0,0,0,2,0,0,1,1,0,0,1,1,3,0,1,0,0,0,0
14,0,2,4,1,1,3,1,2,2,0,5,2,4,4,1,5,2,2,1,1,1
12,0,1,1,0,0,2,1,0,2,0,1,1,2,2,5,2,0,0,0,3,1
13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
34,0,2,0,0,3,4,1,0,2,0,4,1,3,4,3,4,0,0,0,5,6
3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
26,0,0,1,0,0,6,0,1,3,0,0,1,4,4,3,0,1,0,0,5,1
10,0,0,0,0,0,2,0,1,0,0,1,0,1,1,2,0,1,1,1,2,1
25,1,1,0,0,2,4,0,3,5,0,0,2,3,3,8,2,1,1,1,3,3
18,0,2,0,0,1,2,0,1,1,1,2,0,2,2,2,2,1,1,3,4,2
12,0,0,0,0,1,0,0,0,0,0,1,0,2,3,1,1,2,0,0,0,2
7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,0,1,0,2,0,0,0,1,1,0,0,0,2,2,3,2,2,1,0,0,3
31,0,0,0,1,1,3,0,0,7,0,1,3,5,6,6,1,1,0,1,2,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
11,0,0,0,0,1,2,2,0,1,0,2,1,0,0,1,1,0,1,0,1,1
39,0,2,0,1,0,6,2,1,5,0,2,1,8,8,10,2,2,1,1,0,3
14,0,0,0,0,0,1,0,1,2,0,0,0,1,1,4,0,1,0,2,2,1
12,0,0,0,1,0,1,1,0,1,0,1,1,1,1,2,0,0,1,0,3,0
8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
26,0,1,1,0,0,3,1,1,4,0,0,0,3,3,3,3,3,1,2,1,3
11,0,0,0,0,2,2,0,0,3,1,0,0,1,2,2,0,0,0,0,2,0
12,1,3,0,0,0,2,1,2,2,0,0,0,2,2,1,3,0,1,0,2,2
13,0,1,0,1,0,3,0,0,2,0,1,0,5,5,0,1,1,1,1,0,0
30,0,0,0,0,2,6,1,2,3,0,1,0,7,7,4,2,2,0,0,3,4
22,0,1,4,0,1,4,0,3,4,0,0,0,3,3,3,1,1,2,1,1,1
24,0,2,1,0,1,2,1,2,4,0,2,1,2,2,2,3,5,2,2,3,4
28,0,0,0,0,1,3,0,0,4,0,4,2,3,4,6,2,1,0,2,4,2
4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,0,0,0,0,3,4,2,1,3,0,1,2,5,6,6,1,0,1,0,6,0
12,0,0,0,0,0,1,0,1,1,0,0,0,2,2,3,4,2,2,0,0,3
8,0,1,1,2,0,1,1,2,1,0,3,0,3,3,2,2,0,0,0,0,1
5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
12,0,2,0,1,0,4,1,2,0,0,0,0,3,3,2,3,2,4,2,4,3
18,0,0,0,0,1,3,0,0,2,0,1,1,1,1,7,1,0,1,0,0,1
15,1,3,2,1,1,4,1,1,5,0,4,4,5,5,4,4,2,3,2,4,3
7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1
8,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0
9,0,0,0,0,0,1,0,0,1,0,1,1,2,2,1,2,2,0,1,1,3
7,0,2,1,1,1,1,1,1,0,0,2,0,0,1,2,2,1,1,1,0,3
52,0,0,1,0,0,3,0,2,4,1,3,0,6,6,14,1,1,0,3,9,1
16,0,1,0,1,0,1,0,1,1,0,1,1,3,3,5,2,2,1,1,2,4
10,1,0,0,0,0,0,0,0,4,1,2,0,1,1,4,0,0,0,0,1,1
47,1,1,0,1,0,3,0,1,0,1,3,1,11,13,13,2,1,1,2,5,1
3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,0,0,0,1,0,1,0,0,2,0,0,0,3,3,2,1,1,1,2,2,2
4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
20,0,1,0,0,0,7,1,1,2,0,1,1,3,4,4,1,1,1,0,2,1
10,0,0,0,1,0,2,1,0,0,0,1,0,2,2,2,0,0,1,1,2,0
6,0,0,1,1,0,2,0,0,1,0,1,0,1,1,1,0,2,0,0,2,1
3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10,0,0,0,0,0,2,0,0,1,0,0,0,2,2,3,1,1,0,2,1,1
6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,4,0,2,2,11,0,0,4,1,4,2,14,14,17,6,2,2,2,3,7
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,0,3,0,2,1,2,1,3,2,0,0,0,3,3,3,1,1,1,2,3,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2
11,0,1,0,1,1,2,0,1,2,0,1,0,2,2,1,1,1,1,0,1,0
11,0,0,1,0,0,1,0,0,2,0,1,1,1,3,2,0,0,0,0,1,0
13,0,0,1,0,1,1,0,0,1,0,1,0,1,1,5,1,0,0,0,0,0
17,1,0,0,0,1,2,0,0,2,0,0,0,2,2,1,0,0,0,0,1,0
30,0,0,1,1,0,1,0,1,5,1,2,1,6,6,6,0,2,0,1,2,0
46,0,0,1,1,3,4,1,2,3,0,0,5,5,5,9,3,0,0,0,3,6
9,0,0,0,0,0,3,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0
34,1,1,0,0,0,6,0,1,7,1,1,1,6,6,6,2,2,0,1,2,3
9,0,0,0,0,0,2,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0
18,0,0,0,0,0,3,2,0,4,0,1,0,5,4,2,0,0,0,1,2,0
10,0,0,1,0,0,1,0,0,0,1,0,1,0,1,2,1,1,2,0,2,1
50,0,2,0,1,0,9,0,3,8,0,3,2,7,7,7,4,2,3,2,8,5
7,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0
22,0,2,0,2,1,6,0,0,3,0,2,3,2,2,2,2,1,2,0,3,3
2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
87,0,2,1,1,0,11,1,3,8,2,2,1,8,9,28,3,2,2,0,10,6
79,0,2,1,2,4,10,1,5,8,1,6,2,18,20,11,7,8,1,4,14,9
11,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,1,0,0,0,1,2
29,1,1,0,1,2,8,1,2,3,0,0,1,6,6,9,3,3,0,0,8,1
6,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,1,2
16,0,0,0,0,1,1,0,0,2,0,0,0,2,2,1,2,0,0,0,2,3
21,0,0,0,0,0,3,0,1,2,1,1,1,4,4,3,1,0,1,0,3,2
46,0,1,1,0,0,10,1,0,10,2,2,0,7,8,9,2,2,2,3,5,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,1,5,3,3,0,4,3,3,0,1,4,1,4,4,4,6,11,9,3,1,3
50,0,8,1,1,0,2,3,5,1,0,4,0,8,9,7,7,9,7,0,4,7
11,0,1,0,0,0,0,0,0,0,0,1,0,2,3,7,0,0,1,0,3,1
27,1,2,0,3,1,2,0,0,4,0,2,1,6,6,3,3,1,4,0,3,1
10,0,0,0,1,1,1,1,0,1,1,0,0,3,3,5,1,2,2,0,2,2
17,0,0,0,0,0,6,2,0,4,0,1,0,7,7,6,0,3,1,2,5,2
4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
35,1,3,0,2,0,4,1,1,1,1,0,0,6,6,7,5,2,4,1,6,5
58,1,3,0,2,4,8,0,2,5,0,5,4,12,15,13,6,1,4,1,7,4
9,0,2,0,0,0,2,0,2,0,1,1,1,0,0,2,1,0,0,0,0,0
64,0,0,2,1,2,10,2,4,14,2,4,2,12,12,19,4,4,2,5,8,4
51,1,0,2,0,1,7,0,1,3,1,1,1,4,5,13,2,0,0,1,1,2
4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
8,0,1,0,1,0,2,1,1,1,1,0,0,2,3,5,2,0,1,1,3,1
7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
2,0,0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0
12,0,0,0,1,0,2,0,2,1,1,0,1,1,1,2,0,2,1,1,2,0
4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,2,0,0,2,1,4,1,2,7,0,2,1,7,7,10,2,2,0,0,3,3
24,0,2,1,2,0,4,1,2,5,1,4,1,4,5,4,1,0,4,1,5,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,2,1,1,1,1,8,0,0,7,0,2,2,6,6,7,1,2,0,1,10,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
54,0,1,0,0,3,8,1,2,8,0,7,0,15,15,12,1,2,1,4,4,4
25,0,3,2,1,1,4,1,1,3,1,1,2,7,7,3,3,2,4,0,3,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,1,0,1,0,2,0,1,1,0,0,0,3,3,5,1,3,0,1,1,1
3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1
33,0,0,0,0,0,4,0,0,3,0,1,0,2,3,6,0,0,0,1,3,0
41,0,4,1,4,1,10,7,9,5,0,8,0,14,14,9,5,5,8,6,9,2
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,1,0,0,1,0,0,0,3,3,0,0,0,0,1,2,0
6,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1
18,0,1,0,1,0,6,1,0,2,1,1,1,0,0,3,2,0,2,0,2,2
24,0,0,0,0,1,4,1,1,3,0,0,0,4,4,3,1,2,2,0,4,2
33,1,0,0,1,2,4,0,3,4,1,2,0,8,8,9,2,0,0,0,5,2
4,0,0,0,0,0,1,0,0,2,0,1,0,1,1,3,0,1,0,0,1,0
13,0,0,2,2,1,6,1,2,3,1,1,1,5,5,2,0,1,1,0,3,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
8,0,0,1,0,0,0,0,1,2,0,0,0,2,2,2,0,0,1,0,2,2
23,0,0,0,0,0,6,1,0,4,2,1,0,6,6,5,3,1,0,1,1,4
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,0,1,0,0,1,3,0,2,3,0,3,0,7,7,5,2,1,0,0,3,1
36,0,3,0,0,0,3,0,3,3,0,2,0,5,5,11,2,1,2,2,5,2
2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
11,0,1,1,1,1,1,0,1,1,0,2,2,0,1,0,0,0,2,0,1,0
72,0,11,2,3,0,7,4,6,4,1,5,1,19,19,12,11,11,7,4,5,11
5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
10,0,1,0,0,0,1,0,2,0,0,0,0,2,2,1,1,1,1,0,2,1
16,0,4,0,0,0,2,0,1,2,1,1,1,2,2,3,4,0,2,0,4,3
15,0,2,0,1,0,0,0,1,0,0,0,0,3,3,3,2,0,1,0,2,1
38,0,0,0,0,2,7,0,0,2,0,2,0,11,11,11,0,0,1,3,1,1
18,1,1,0,0,1,3,0,0,1,0,0,0,3,3,5,2,0,1,2,1,2
4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0
6,0,1,0,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,0,0,1,0,1,0,1,0,1,0,0,0,3,3,0,3,0,0,0,1,4
10,0,0,1,1,0,1,0,0,1,0,0,0,2,1,2,0,1,0,1,0,1
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,0
30,0,0,1,0,0,1,0,1,2,0,0,0,3,3,3,0,0,0,1,4,0
5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1
32,0,0,0,0,0,8,0,1,5,1,1,2,5,5,9,2,1,1,0,4,2
10,1,3,1,1,0,4,0,1,1,2,2,0,2,3,4,2,2,0,1,2,1
2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0
35,1,5,1,1,0,7,2,2,2,0,3,1,9,9,6,3,4,4,2,2,4
9,0,3,0,0,0,3,1,2,0,1,3,1,0,0,3,4,1,3,0,3,2
5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0
10,0,3,0,0,0,2,1,1,1,1,1,0,2,2,3,3,2,0,1,3,3
3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,2,2,1,0,10,1,2,5,3,3,1,14,14,9,2,1,1,3,10,4
21,0,0,0,2,2,4,0,1,3,0,1,0,1,2,2,1,0,2,2,2,2
22,1,0,0,0,0,2,0,2,3,1,1,0,3,3,4,0,0,0,1,2,1
2,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,1,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,0,1,0,0,0,3,1,2,2,0,1,3,0,1,11,2,0,1,0,5,0
36,1,2,2,2,1,8,6,5,2,0,2,0,6,7,3,5,2,4,0,5,3
7,0,3,0,1,0,2,1,1,1,0,2,0,1,1,1,4,3,1,0,0,4
3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
29,2,0,0,0,0,2,0,0,2,0,1,0,2,2,7,2,0,0,0,4,3
11,0,0,0,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0
13,0,0,0,1,0,3,2,1,1,0,0,0,2,2,4,2,3,1,1,5,3
10,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1
3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
9,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3,1,0,0,2,2,1
15,0,0,0,0,0,2,0,0,2,0,0,0,4,4,5,0,0,0,2,5,0
19,0,0,0,0,2,3,0,0,7,0,0,0,4,5,2,0,0,1,0,1,0
21,0,2,1,1,0,3,2,2,0,0,1,1,6,6,3,3,3,1,0,2,0
